repo_full_name,issue_id,comment_id,user_login,user_id,created_at,updated_at,body,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
marimo-team/marimo,3054819136,2869618564,vercel[bot],35613825,2025-05-11T08:04:14+00:00,2025-05-11T08:05:07+00:00,"[vc]: #fxrWJimdSXEu9zX0pnJf6UTIfzlV5axfLWzlXFFGfLY=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJtYXJpbW8tZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9tYXJpbW8vbWFyaW1vLWRvY3MvQjZNUXB2cDdSQndRaWM3cmV6dVdDcGpSVnZQSCIsInByZXZpZXdVcmwiOiJtYXJpbW8tZG9jcy1naXQtZm9yay1ndXlyb3Npbi1nZW1pbmlzeXN0ZW1pbnN0cnVjdGlvbi1tYXJpbW8udmVyY2VsLmFwcCIsIm5leHRDb21taXRTdGF0dXMiOiJERVBMT1lFRCIsImxpdmVGZWVkYmFjayI6eyJyZXNvbHZlZCI6MCwidW5yZXNvbHZlZCI6MCwidG90YWwiOjAsImxpbmsiOiJtYXJpbW8tZG9jcy1naXQtZm9yay1ndXlyb3Npbi1nZW1pbmlzeXN0ZW1pbnN0cnVjdGlvbi1tYXJpbW8udmVyY2VsLmFwcCJ9LCJyb290RGlyZWN0b3J5IjoiZG9jcyJ9XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **marimo-docs** | ✅ Ready ([Inspect](https://vercel.com/marimo/marimo-docs/B6MQpvp7RBwQic7rezuWCpjRVvPH)) | [Visit Preview](https://marimo-docs-git-fork-guyrosin-geminisysteminstruction-marimo.vercel.app) | 💬 [**Add feedback**](https://vercel.live/open-feedback/marimo-docs-git-fork-guyrosin-geminisysteminstruction-marimo.vercel.app?via=pr-comment-feedback-link) | May 11, 2025 8:05am |

",0,0,0,0,0,0,0
marimo-team/marimo,3054819136,2869618631,github-actions[bot],41898282,2025-05-11T08:04:24+00:00,2025-05-11T08:15:10+00:00,All contributors have signed the CLA  ✍️ ✅<br/><sub>Posted by the ****CLA Assistant Lite bot****.</sub>,0,0,0,0,0,0,0
