repo_full_name,sha,html_url,author_login,author_id,author_type,authored_date,committer_login,committed_date,message,additions,deletions,total_changes,files_changed_count,parent_shas
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,2325c2cb268b9eccbf7e23b4771ec51830ec9963,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/2325c2cb268b9eccbf7e23b4771ec51830ec9963,ashishpatel26,3095771,User,2021-06-12T05:41:16+00:00,ashishpatel26,2021-06-12T05:41:27+00:00,Projects updated,3,1,4,1,1001d5168022fa18c70114f68b2769e2d71da2f5
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,1001d5168022fa18c70114f68b2769e2d71da2f5,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/1001d5168022fa18c70114f68b2769e2d71da2f5,ashishpatel26,3095771,User,2021-06-12T05:38:11+00:00,ashishpatel26,2021-06-12T05:38:22+00:00,Computer vision Projects added,2,1,3,1,b3936b736a459c3db008d04fb8c62f9536a635ea
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,b3936b736a459c3db008d04fb8c62f9536a635ea,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/b3936b736a459c3db008d04fb8c62f9536a635ea,ashishpatel26,3095771,User,2021-06-12T05:36:31+00:00,ashishpatel26,2021-06-12T05:36:39+00:00,New Projects added,33,20,53,1,e25c4f9951d229b161395576179b4909ffaed677
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,e25c4f9951d229b161395576179b4909ffaed677,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/e25c4f9951d229b161395576179b4909ffaed677,ashishpatel26,3095771,User,2021-01-06T04:43:39+00:00,ashishpatel26,2021-01-06T04:43:51+00:00,Deep learning Resources added,1,0,1,1,ba6852c3bd542402a161ebccaf532deeb0c19f2d
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,ba6852c3bd542402a161ebccaf532deeb0c19f2d,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/ba6852c3bd542402a161ebccaf532deeb0c19f2d,ashishpatel26,3095771,User,2021-01-06T04:36:04+00:00,ashishpatel26,2021-01-06T04:36:17+00:00,6 Projects new added,7,0,7,1,9821baf31f32d9776e214d6065feac863b0933e2
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,9821baf31f32d9776e214d6065feac863b0933e2,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/9821baf31f32d9776e214d6065feac863b0933e2,ashishpatel26,3095771,User,2021-01-03T16:20:20+00:00,ashishpatel26,2021-01-03T16:20:31+00:00,Broken Link updated,1,1,2,1,e5972048105aa16a634853bff91e869de82433b8
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,e5972048105aa16a634853bff91e869de82433b8,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/e5972048105aa16a634853bff91e869de82433b8,ashishpatel26,3095771,User,2021-01-03T16:18:25+00:00,ashishpatel26,2021-01-03T16:18:36+00:00,updated broken link,2,1,3,1,02d56e0ac4fa45e8622f0d4229e2fd8d22ee8c3d
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,02d56e0ac4fa45e8622f0d4229e2fd8d22ee8c3d,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/02d56e0ac4fa45e8622f0d4229e2fd8d22ee8c3d,ashishpatel26,3095771,User,2021-01-03T16:10:14+00:00,ashishpatel26,2021-01-03T16:10:23+00:00,new projects added,2,0,2,1,4679224dda4167f7ae09e9cecc13ee39242dcf48
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,4679224dda4167f7ae09e9cecc13ee39242dcf48,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/4679224dda4167f7ae09e9cecc13ee39242dcf48,ashishpatel26,3095771,User,2021-01-03T15:17:37+00:00,ashishpatel26,2021-01-03T15:17:53+00:00,More Resources added,10,0,10,1,516f91711fb52c5b28b79e9c01d1b473fc9b5ef0
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,516f91711fb52c5b28b79e9c01d1b473fc9b5ef0,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/516f91711fb52c5b28b79e9c01d1b473fc9b5ef0,ashishpatel26,3095771,User,2021-01-03T14:43:21+00:00,ashishpatel26,2021-01-03T14:43:21+00:00,update,1,1,2,1,d25f23dd0d4e5d482ff2cda07ed6a5ce517cf1a7
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,d25f23dd0d4e5d482ff2cda07ed6a5ce517cf1a7,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/d25f23dd0d4e5d482ff2cda07ed6a5ce517cf1a7,ashishpatel26,3095771,User,2021-01-03T14:41:50+00:00,ashishpatel26,2021-01-03T14:42:15+00:00,New 27 Resources Added,27,1,28,1,c506adb113b0fd7c5fc48e243abb05cd95ff69bf
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,c506adb113b0fd7c5fc48e243abb05cd95ff69bf,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/c506adb113b0fd7c5fc48e243abb05cd95ff69bf,ashishpatel26,3095771,User,2021-01-02T12:13:08+00:00,web-flow,2021-01-02T12:13:08+00:00,Add files via upload,33,2,35,1,0ec9d76ec0a58316f5be068536d81f48bf1b4efe
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,0ec9d76ec0a58316f5be068536d81f48bf1b4efe,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code/commit/0ec9d76ec0a58316f5be068536d81f48bf1b4efe,ashishpatel26,3095771,User,2021-01-02T12:08:39+00:00,web-flow,2021-01-02T12:08:39+00:00,Initial commit,2,0,2,1,
