repo_full_name,issue_id,comment_id,user_login,user_id,created_at,updated_at,body,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,2990763110,2799071699,tramCamLinh,185842495,2025-04-12T23:07:57+00:00,2025-04-12T23:07:57+00:00,Tôi có thể làm à đc ,0,0,0,0,0,0,0
ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,2832753103,2653441808,hassameh7543,127437374,2025-02-12T11:30:20+00:00,2025-02-12T11:30:20+00:00,Is there any notes related to that one. ,0,0,0,0,0,0,0
