repo_full_name,issue_id,comment_id,user_login,user_id,created_at,updated_at,body,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
donnemartin/data-science-ipython-notebooks,2424631170,2585068413,Olt710,187245842,2025-01-11T04:53:20+00:00,2025-01-11T04:53:20+00:00,1. #110 ,0,0,0,0,0,0,0
donnemartin/data-science-ipython-notebooks,1650334457,1492856679,AkashKrBanik,123230363,2023-04-01T07:01:07+00:00,2023-04-01T07:01:07+00:00,@poornas 21bcad05_file is added for reference,0,0,0,0,0,0,0
