repo_full_name,issue_id,comment_id,user_login,user_id,created_at,updated_at,body,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
academic/awesome-datascience,2906382182,2715870361,hmert,182906,2025-03-11T22:46:35+00:00,2025-03-11T22:46:35+00:00,"@Paras-96 thank you for contribution, but I can not accept link of links resources. If you add those tools to here, it will be better.",0,0,0,0,0,0,0
academic/awesome-datascience,2896821728,2705177081,fakturk,126132,2025-03-06T23:37:53+00:00,2025-03-06T23:37:53+00:00,"Thank you very much @Paras-96 , It seems good and no further changes are required.
Have a great day :)
Fatih",0,0,0,0,0,0,0
