repo_full_name,issue_id,comment_id,user_login,user_id,created_at,updated_at,body,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
piskvorky/gensim,3011362500,2867755794,tahaafarooq,49201347,2025-05-09T19:58:05+00:00,2025-05-09T20:02:45+00:00,"Facing the same issue on python 3.13.2 :(
Thanks @cansavvy 👍🏾 ",0,0,0,0,0,0,0
piskvorky/gensim,3005523287,2817144346,futherus,89441309,2025-04-20T12:18:01+00:00,2025-04-20T12:18:01+00:00,"Encountered same issue, to fix you need to install fortran compiler. Package for Arch Linux: gcc-fortran, but I don't know how to install fortran compiler on Windows.",0,0,0,0,0,0,0
