repo_full_name,issue_id,comment_id,user_login,user_id,created_at,updated_at,body,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
visenger/awesome-mlops,2657105584,2475038656,aabouzaid,6760103,2024-11-13T23:34:41+00:00,2024-11-13T23:34:41+00:00,"In all cases, I've [added](https://github.com/DevOpsHiveHQ/dynamic-devops-roadmap/commit/76f2a7b399ecc601b7b6a600c04910c136e34bc0) this great list to the MLOps section resources 🙌",0,0,0,0,0,0,0
visenger/awesome-mlops,2657105584,2564440947,yasseresi,119799502,2024-12-28T20:43:08+00:00,2024-12-28T20:43:08+00:00,"@aabouzaid 
I came across your LinkedIn post and just finished reading your message. I want to thank you for sharing and for taking the time to create such a valuable resource for us beginners.",1,0,0,0,1,0,0
